id,Calorie_correction,Moisture,Crude_protein,Crude_fat,Saturated_fat,Total_carbohydrates,Dietary_fiber,Total_carbohydrate,glucose,fructose,Galactose,maltose,sucrose,lactose,sodium,Potassium,calcium,magnesium,iron,Zinc,phosphorus,copper,manganese,VitaminB1,VitaminB2,VitaminB6,VitaminB12,VitaminC,Folic_acid,VitaminA,VitaminD,VitaminE,Cluster_category
1524,32.0,90.8,0.8,0.1,0.0,8.0,0.3,7.5,1.7,3.6,0.0,0.0,2.2,0.0,1.0,121.0,7.0,11.0,0.2,0.2,12.0,0.0,0.0,0.04,0.05,0.14,0.0,6.8,5.1,687.0,0.0,0.05,1
1525,407.0,197.7,5.3,5.7,1.5,90.1,4.7,1.3,0.3,0.6,0.0,0.0,0.4,0.0,4.0,392.0,20.0,42.0,0.7,1.0,101.0,0.0,0.0,0.14,0.18,0.29,0.0,12.5,16.6,424.0,0.0,2.44,1
1526,34.0,89.3,1.1,0.1,0.0,8.9,2.6,6.3,1.0,0.7,0.0,0.0,4.5,0.0,89.0,198.0,27.0,11.0,0.3,0.2,29.0,0.0,0.0,0.04,0.04,0.15,0.0,5.4,16.5,20718.0,0.0,0.42,2
1527,286.0,232.7,21.2,13.1,2.1,21.3,0.5,0.1,0.0,0.1,0.0,0.0,0.1,0.0,5432.0,407.0,37.0,62.0,4.4,1.2,254.0,0.0,0.0,0.03,0.12,0.99,0.0,0.9,78.8,0.0,0.0,8.24,3
1531,74.0,80.5,2.6,0.2,0.0,15.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,386.0,4.0,20.0,0.6,1.1,38.0,0.0,0.0,0.08,0.03,0.15,0.0,29.5,11.4,0.0,0.0,0.02,0
1533,197.0,329.8,17.6,3.9,1.1,25.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9032.0,810.0,228.0,113.0,6.9,1.8,287.0,0.0,0.0,0.11,0.19,8.38,0.0,8.9,77.5,78.0,0.0,3.19,3
1535,418.0,109.2,22.7,15.0,6.0,50.8,4.2,6.9,2.3,2.9,0.0,1.6,0.0,0.0,493.0,272.0,72.0,57.0,3.2,2.7,316.0,0.07,0.03,0.31,0.55,0.22,1.01,0.6,145.3,563.0,84.4,4.26,1
1536,1328.0,278.5,55.7,99.9,38.2,55.8,5.6,9.0,3.0,3.3,0.0,1.8,0.4,0.4,2643.0,1023.0,131.0,105.0,5.1,6.2,875.0,0.07,0.03,1.24,0.92,0.69,2.55,52.1,162.5,2558.0,84.4,4.96,3
1537,79.0,177.1,1.1,0.3,0.1,21.0,1.8,17.1,4.5,9.2,0.0,0.0,3.5,0.0,5.0,234.0,11.0,15.0,0.3,0.4,23.0,0.0,0.0,0.09,0.06,0.18,0.0,9.9,5.1,1606.0,0.0,0.12,1
1538,325.0,421.5,19.0,9.5,3.2,46.5,6.9,14.2,4.9,4.2,0.0,0.7,4.5,0.0,234.0,1261.0,114.0,67.0,4.6,3.1,314.0,0.15,0.03,0.29,0.64,0.72,0.8,57.8,170.6,25069.0,84.4,3.81,2
1539,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
1540,971.0,154.6,34.5,84.8,32.1,18.2,1.3,1.4,0.4,0.0,0.0,0.2,0.4,0.4,2152.0,816.0,12.0,54.0,2.0,4.3,567.0,0.0,0.0,0.97,0.32,0.59,1.54,78.6,28.6,62.0,0.0,0.46,3
1541,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
1542,102.0,77.6,19.6,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,291.0,5.0,16.0,0.2,0.4,188.0,0.0,0.0,0.02,0.07,0.03,1.33,0.5,0.0,77.0,0.0,0.35,0
1543,358.0,134.8,43.6,19.0,6.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,700.0,32.0,66.0,1.2,1.6,398.0,0.0,0.0,0.32,0.06,1.14,3.54,2.0,8.0,294.0,0.0,2.22,0
1545,675.0,165.6,36.0,33.1,12.6,61.0,4.2,9.8,2.6,2.9,0.0,1.9,2.2,0.1,1100.0,417.0,86.0,68.0,4.8,3.9,480.0,0.07,0.03,0.51,0.66,0.3,1.52,46.0,158.5,643.0,84.4,4.65,1
1548,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
1549,1366.0,424.4,77.5,94.8,35.8,82.6,36.1,15.8,5.5,4.1,0.0,0.9,4.9,0.4,3359.0,4209.0,466.0,448.0,60.9,9.0,1308.0,0.14,0.03,1.45,3.1,1.76,67.6,132.3,514.5,25323.0,84.4,6.51,2
1550,453.0,299.0,24.1,15.3,6.0,58.1,5.0,9.2,3.5,4.1,0.0,1.6,0.0,0.0,594.0,558.0,96.0,78.0,5.5,3.0,346.0,0.11,0.03,0.35,0.58,0.3,1.01,13.5,149.9,1676.0,84.4,4.3,3
1551,1302.0,109.3,22.7,115.0,22.3,50.8,4.2,6.9,2.3,2.9,0.0,1.6,0.0,0.0,493.0,272.0,72.0,57.0,3.2,2.7,316.0,0.07,0.03,0.31,0.55,0.22,1.01,0.6,145.3,812.0,84.4,22.19,1
1552,1257.0,280.3,46.5,88.2,33.2,74.0,7.1,1.7,0.7,0.0,0.0,0.2,0.4,0.4,3095.0,1032.0,28.0,74.0,3.9,4.8,787.0,0.39,0.0,1.0,1.48,0.95,1.95,49.3,82.2,204.0,0.0,2.33,3
1553,733.0,127.5,22.8,15.1,6.0,132.3,4.2,6.9,2.3,2.9,0.0,1.6,0.0,0.0,493.0,272.0,72.0,57.0,3.2,2.7,316.0,0.07,0.03,0.31,0.6,0.24,1.01,3.2,148.6,563.0,84.4,4.3,1
1555,175.0,352.3,3.3,4.1,1.2,38.8,6.6,24.2,8.0,12.8,0.0,0.0,3.5,0.0,10.0,671.0,40.0,49.0,0.9,1.3,67.0,0.0,0.0,0.17,0.19,0.5,0.0,78.1,52.4,2695.0,0.0,1.8,3
1556,580.0,56.4,10.0,6.1,2.9,126.1,4.2,74.1,9.1,62.1,0.0,2.5,0.3,0.0,355.0,137.0,19.0,46.0,1.3,1.6,131.0,0.0,0.0,0.22,0.12,0.11,0.21,1.0,66.7,5.0,0.0,2.04,0
1557,57.0,181.5,4.3,1.3,0.1,10.7,3.3,0.7,0.3,0.4,0.0,0.0,0.0,0.0,34492.0,999.0,250.0,185.0,13.8,1.1,78.0,0.0,0.0,0.05,0.09,0.1,0.0,44.2,0.0,6531.0,0.0,0.26,3
1560,666.0,112.1,3.6,65.9,10.1,16.1,1.8,2.2,1.1,1.1,0.0,0.0,0.0,0.0,980.0,411.0,20.0,14.0,1.3,1.6,76.0,0.0,0.0,0.08,0.11,0.08,0.16,5.0,6.9,129.0,0.0,31.17,1
1561,31.0,91.0,0.7,0.5,0.2,7.3,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.01,0.03,0.0,34.0,0.0,0.0,0.0,0.55,0
1562,890.0,0.3,0.0,99.7,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,1.76,0
1563,316.0,27.4,9.1,7.4,5.2,54.9,3.0,4.9,1.7,2.3,0.0,0.6,0.3,0.0,286.0,131.0,35.0,42.0,1.2,1.1,143.0,0.0,0.0,0.34,0.11,0.07,0.14,0.0,36.9,156.0,0.0,1.45,0
1564,733.0,127.5,22.8,15.1,6.0,132.3,4.2,6.9,2.3,2.9,0.0,1.6,0.0,0.0,493.0,272.0,72.0,57.0,3.2,2.7,316.0,0.07,0.03,0.31,0.6,0.24,1.01,3.2,148.6,563.0,84.4,4.3,1
1567,500.0,84.3,27.1,10.4,3.4,76.2,2.5,3.4,0.2,0.0,0.0,3.2,0.0,0.0,394.0,264.0,74.0,47.0,3.7,2.4,320.0,0.07,0.03,0.23,0.53,0.26,0.8,0.6,132.4,558.0,84.4,3.02,1
1569,75.0,178.2,2.5,0.5,0.1,17.6,4.6,3.2,0.8,0.9,0.0,0.0,1.4,0.0,16.0,417.0,40.0,21.0,0.7,0.5,80.0,0.0,0.0,0.11,0.06,0.08,0.0,55.0,6.9,32.0,0.0,0.93,0
